created_at,entry_id,field1,field2
2025-06-30 23:51:49 UTC,388,2025-07-01 02:41:46,4.18
2025-07-01 00:21:50 UTC,389,2025-07-01 02:51:38,4.18
2025-07-01 00:22:05 UTC,390,2025-07-01 03:01:30,4.18
2025-07-01 00:22:20 UTC,391,2025-07-01 03:11:21,4.18
2025-07-01 00:22:35 UTC,392,2025-07-01 03:21:11,4.18
2025-07-01 00:52:20 UTC,393,2025-07-01 03:31:03,4.18
2025-07-01 00:52:35 UTC,394,2025-07-01 03:40:54,4.18
2025-07-01 00:52:50 UTC,395,2025-07-01 03:50:45,4.18
2025-07-01 01:22:50 UTC,396,2025-07-01 04:00:36,4.176
2025-07-01 01:23:05 UTC,397,2025-07-01 04:10:27,4.176
2025-07-01 01:23:20 UTC,398,2025-07-01 04:20:18,4.176
2025-07-01 01:53:19 UTC,399,2025-07-01 04:30:09,4.176
2025-07-01 01:53:34 UTC,400,2025-07-01 04:39:59,4.176
2025-07-01 01:53:49 UTC,401,2025-07-01 04:49:51,4.176
2025-07-01 02:23:50 UTC,402,2025-07-01 04:59:41,4.176
2025-07-01 02:24:05 UTC,403,2025-07-01 05:09:33,4.176
2025-07-01 02:24:20 UTC,404,2025-07-01 05:19:23,4.176
2025-07-01 02:54:19 UTC,405,2025-07-01 05:29:15,4.176
2025-07-01 02:54:34 UTC,406,2025-07-01 05:39:07,4.176
2025-07-01 02:54:49 UTC,407,2025-07-01 05:48:58,4.172
2025-07-01 03:24:48 UTC,408,2025-07-01 05:58:48,4.172
2025-07-01 03:25:04 UTC,409,2025-07-01 06:08:40,4.195
2025-07-01 03:25:19 UTC,410,2025-07-01 06:18:31,4.285
2025-07-01 03:55:18 UTC,411,2025-07-01 06:28:22,4.305
2025-07-01 03:55:33 UTC,412,2025-07-01 06:38:13,4.305
2025-07-01 03:55:48 UTC,413,2025-07-01 06:48:03,4.316
2025-07-01 04:26:01 UTC,414,2025-07-01 06:57:55,4.316
2025-07-01 04:26:16 UTC,415,2025-07-01 07:07:46,4.316
2025-07-01 04:26:32 UTC,416,2025-07-01 07:17:37,4.316
2025-07-01 04:56:31 UTC,417,2025-07-01 07:27:27,4.316
2025-07-01 04:56:46 UTC,418,2025-07-01 07:37:19,4.316
2025-07-01 04:57:01 UTC,419,2025-07-01 07:47:10,4.352
2025-07-01 05:27:01 UTC,420,2025-07-01 07:57:00,4.406
2025-07-01 05:27:16 UTC,421,2025-07-01 08:06:52,4.41
2025-07-01 05:27:31 UTC,422,2025-07-01 08:16:43,4.414
2025-07-01 05:27:46 UTC,423,2025-07-01 08:26:46,4.414
2025-07-01 05:57:30 UTC,424,2025-07-01 08:36:38,4.418
2025-07-01 05:57:45 UTC,425,2025-07-01 08:46:29,4.418
2025-07-01 05:58:00 UTC,426,2025-07-01 08:56:20,4.418
2025-07-01 06:28:00 UTC,427,2025-07-01 09:06:11,4.414
2025-07-01 06:28:15 UTC,428,2025-07-01 09:16:02,4.418
2025-07-01 06:28:30 UTC,429,2025-07-01 09:25:53,4.418
2025-07-01 06:58:29 UTC,430,2025-07-01 09:35:43,4.418
2025-07-01 06:58:44 UTC,431,2025-07-01 09:45:35,4.418
2025-07-01 06:58:59 UTC,432,2025-07-01 09:55:26,4.418
2025-07-01 07:28:58 UTC,433,2025-07-01 10:05:16,4.418
2025-07-01 07:29:13 UTC,434,2025-07-01 10:15:08,4.418
2025-07-01 07:29:28 UTC,435,2025-07-01 10:24:59,4.422
2025-07-01 07:59:27 UTC,436,2025-07-01 10:34:51,4.414
2025-07-01 07:59:42 UTC,437,2025-07-01 10:44:43,4.422
2025-07-01 07:59:57 UTC,438,2025-07-01 10:54:34,4.422
2025-07-01 08:29:56 UTC,439,2025-07-01 11:04:24,4.422
2025-07-01 08:30:11 UTC,440,2025-07-01 11:14:15,4.418
2025-07-01 08:30:26 UTC,441,2025-07-01 11:24:07,4.422
2025-07-01 09:00:25 UTC,442,2025-07-01 11:33:59,4.422
2025-07-01 09:00:41 UTC,443,2025-07-01 11:43:51,4.422
2025-07-01 09:00:56 UTC,444,2025-07-01 11:53:42,4.422
2025-07-01 09:30:56 UTC,445,2025-07-01 12:03:33,4.418
2025-07-01 09:31:11 UTC,446,2025-07-01 12:13:23,4.418
2025-07-01 09:31:26 UTC,447,2025-07-01 12:23:15,4.422
2025-07-01 10:01:25 UTC,448,2025-07-01 12:33:05,4.422
2025-07-01 10:01:41 UTC,449,2025-07-01 12:42:57,4.422
2025-07-01 10:01:56 UTC,450,2025-07-01 12:52:48,4.422
2025-07-01 10:31:55 UTC,451,2025-07-01 13:02:39,4.422
2025-07-01 10:32:10 UTC,452,2025-07-01 13:12:31,4.422
2025-07-01 10:32:26 UTC,453,2025-07-01 13:22:22,4.422
2025-07-01 11:02:25 UTC,454,2025-07-01 13:32:13,4.422
2025-07-01 11:02:40 UTC,455,2025-07-01 13:42:05,4.422
2025-07-01 11:02:56 UTC,456,2025-07-01 13:51:56,4.422
2025-07-01 11:03:11 UTC,457,2025-07-01 14:01:47,4.422
2025-07-01 11:32:55 UTC,458,2025-07-01 14:11:37,4.422
2025-07-01 11:33:10 UTC,459,2025-07-01 14:21:29,4.422
2025-07-01 11:33:25 UTC,460,2025-07-01 14:31:20,4.422
2025-07-01 12:03:26 UTC,461,2025-07-01 14:41:10,4.422
2025-07-01 12:03:41 UTC,462,2025-07-01 14:51:02,4.422
2025-07-01 12:03:56 UTC,463,2025-07-01 15:00:53,4.422
2025-07-01 12:33:54 UTC,464,2025-07-01 15:10:43,4.422
2025-07-01 12:34:10 UTC,465,2025-07-01 15:20:35,4.422
2025-07-01 12:34:25 UTC,466,2025-07-01 15:30:26,4.422
2025-07-01 13:04:23 UTC,467,2025-07-01 15:40:16,4.414
2025-07-01 13:04:39 UTC,468,2025-07-01 15:50:08,4.422
2025-07-01 13:04:54 UTC,469,2025-07-01 15:59:59,4.422
2025-07-01 13:34:53 UTC,470,2025-07-01 16:09:51,4.422
2025-07-01 13:35:08 UTC,471,2025-07-01 16:19:43,4.422
2025-07-01 13:35:23 UTC,472,2025-07-01 16:29:34,4.422
2025-07-01 14:05:23 UTC,473,2025-07-01 16:39:24,4.422
2025-07-01 14:05:38 UTC,474,2025-07-01 16:49:16,4.422
2025-07-01 14:05:53 UTC,475,2025-07-01 16:59:07,4.422
2025-07-01 14:35:52 UTC,476,2025-07-01 17:08:57,4.422
2025-07-01 14:36:07 UTC,477,2025-07-01 17:18:49,4.418
2025-07-01 14:36:22 UTC,478,2025-07-01 17:28:39,4.422
2025-07-01 15:06:22 UTC,479,2025-07-01 17:38:31,4.422
2025-07-01 15:06:37 UTC,480,2025-07-01 17:48:21,4.422
2025-07-01 15:06:52 UTC,481,2025-07-01 17:58:13,4.371
2025-07-01 15:36:51 UTC,482,2025-07-01 18:08:04,4.324
2025-07-01 15:37:06 UTC,483,2025-07-01 18:17:55,4.324
2025-07-01 15:37:21 UTC,484,2025-07-01 18:27:46,4.324
2025-07-01 16:07:19 UTC,485,2025-07-01 18:37:37,4.32
2025-07-01 16:07:34 UTC,486,2025-07-01 18:47:28,4.32
2025-07-01 16:07:50 UTC,487,2025-07-01 18:57:19,4.32
2025-07-01 16:08:05 UTC,488,2025-07-01 19:07:09,4.32
2025-07-01 16:37:49 UTC,489,2025-07-01 19:17:01,4.32
2025-07-01 16:38:05 UTC,490,2025-07-01 19:26:52,4.266
2025-07-01 16:38:20 UTC,491,2025-07-01 19:36:43,4.207
2025-07-01 17:08:19 UTC,492,2025-07-01 19:46:34,4.203
2025-07-01 17:08:34 UTC,493,2025-07-01 19:56:25,4.203
2025-07-01 17:08:49 UTC,494,2025-07-01 20:06:15,4.199
2025-07-01 17:38:48 UTC,495,2025-07-01 20:16:07,4.199
2025-07-01 17:39:03 UTC,496,2025-07-01 20:25:58,4.199
2025-07-01 17:39:19 UTC,497,2025-07-01 20:35:49,4.199
2025-07-01 18:09:19 UTC,498,2025-07-01 20:45:39,4.191
2025-07-01 18:09:34 UTC,499,2025-07-01 20:55:31,4.199
2025-07-01 18:09:49 UTC,500,2025-07-01 21:05:22,4.199
2025-07-01 18:39:48 UTC,501,2025-07-01 21:15:12,4.199
2025-07-01 18:40:03 UTC,502,2025-07-01 21:25:04,4.199
2025-07-01 18:40:18 UTC,503,2025-07-01 21:34:55,4.195
2025-07-01 19:10:17 UTC,504,2025-07-01 21:44:47,4.195
2025-07-01 19:10:36 UTC,505,2025-07-01 21:54:39,4.195
2025-07-01 19:10:51 UTC,506,2025-07-01 22:04:30,4.195
2025-07-01 19:40:46 UTC,507,2025-07-01 22:14:20,4.195
2025-07-01 19:41:01 UTC,508,2025-07-01 22:24:11,4.195
2025-07-01 19:41:16 UTC,509,2025-07-01 22:34:03,4.195
